171
14665;9.7e-05
14640;16.5807
14612;16.5807
14577;16.5808
14520;16.5808
14468;16.5809
14275;16.5815
14244;16.5816
14221;16.5821
14210;17.0335
14206;17.0335
14174;17.0336
14108;17.0337
14105;17.0337
14045;17.0338
13986;17.0338
13930;17.0338
13927;17.0339
13918;17.034
13838;17.034
13755;17.0341
13654;17.0344
13537;17.0368
13486;17.0368
13472;17.0377
13426;17.0378
13411;17.0659
13200;17.0698
13160;17.0698
13106;17.2349
13058;17.235
12967;17.2352
12927;17.2353
12922;17.2358
12914;17.2359
12910;17.5072
12892;17.5073
12868;17.5074
12847;17.5074
12846;17.5075
12832;17.5205
12733;17.5205
12722;17.521
12712;17.5212
12704;17.5214
12699;17.5214
12623;17.5215
12620;17.5224
12529;17.5224
12517;17.5224
12400;17.523
12399;17.523
12309;17.5231
12292;17.5231
12251;17.5235
12215;17.5236
12209;17.5238
12182;17.5239
12169;17.5239
12133;17.524
12109;17.524
12022;17.5242
11905;17.5245
11781;17.5245
11773;17.5249
11703;17.6831
11679;18.0571
11675;18.0571
11611;18.058
11578;18.0583
11560;18.0584
11502;18.0584
11498;18.0585
11491;18.0592
11482;18.0595
11464;18.0596
11308;18.0596
11290;18.0597
11262;18.06
11243;18.0606
11081;18.0606
11074;18.0609
11051;18.0613
11012;18.0614
10935;18.0614
10877;18.0615
10863;18.092
10850;18.092
10789;18.0922
10770;18.0926
10761;18.0929
10757;18.093
10741;18.0933
10713;18.233
10693;18.233
10686;18.233
10673;18.2331
10667;18.2333
10639;18.2538
10619;18.2716
10585;18.3053
10561;18.5365
10506;18.539
10502;18.5391
10489;18.5393
10458;18.5394
10406;18.5396
10398;18.5397
10348;18.5446
10334;18.5447
10310;18.5452
10302;18.5459
10292;18.5473
10166;18.5473
10146;18.5473
10124;18.5476
10066;18.6063
10030;18.6065
9980;18.6069
9978;18.6548
9968;18.6549
9932;18.6549
9907;18.655
9836;18.655
9831;18.6563
9822;18.6564
9816;18.8237
9802;18.8237
9794;18.9635
9777;18.9635
9719;18.9636
9698;18.9636
9593;18.9638
9589;18.9925
9530;18.9927
9506;18.9987
9351;18.9991
9309;18.9996
9304;18.9997
9264;18.9997
9254;18.9999
9221;19.0176
9152;19.0179
9075;19.0385
9072;19.0422
9026;19.0422
9024;19.0425
8950;19.0429
8916;19.0431
8894;19.0432
8844;19.0487
8822;19.0488
8770;19.0491
8744;19.0496
8689;19.0501
8686;19.0503
8674;19.0512
8673;19.0515
8663;19.1845
8645;19.1845
8642;19.1933
8608;19.1936
8532;19.1947
8519;19.1971
8513;19.1973
8485;19.1975
8482;19.1976
8458;19.1978
8427;19.1984
8410;19.2255
8404;19.2256
8395;19.2258
8388;19.2262
8334;19.228
8303;19.2281
8302;19.2282
8275;19.2284
8252;19.2946
8248;19.2959
8246;19.4376
8238;19.4378
8218;19.4379
8166;19.4384
8165;19.4388
8150;19.454
8099;19.4553
8069;19.4607
8043;19.4607
8022;19.4608
7906;19.4609
7858;19.4611
7811;19.4612
7723;19.4625
7673;19.4626
7619;19.4646
7599;19.4651
7579;19.4656
7559;19.4657
7554;19.4719
7535;19.4722
7518;19.4772
7480;19.4773
7464;19.4778
7309;19.478
7288;19.48
7276;19.4802
7263;19.4806
7260;19.4816
7240;19.6528
7212;19.6529
7143;19.664
7080;19.6644
7076;19.6668
7016;19.6668
6933;19.6671
6919;19.6699
6873;19.6699
6867;19.6732
6846;19.6732
6793;19.6734
6771;19.6736
6752;19.6741
6743;19.6879
6742;19.6881
6740;19.69
6671;19.69
6668;19.7431
6664;19.7435
6661;19.7565
6645;19.7577
6600;19.764
6578;19.7642
6538;19.7655
6428;19.7662
6415;19.7674
6370;19.7702
6342;19.771
6326;20.4152
6324;20.4154
6315;20.4156
6306;20.4308
6295;20.431
6280;20.4428
6265;20.4438
6262;20.4446
6260;20.4446
6233;20.4447
6218;20.445
6179;20.4455
6148;20.4458
6129;20.4465
6103;20.4466
6090;20.4473
6085;20.4474
6057;20.4483
5990;20.4489
5985;20.4489
5969;20.4518
5907;20.4753
5898;20.5233
5875;20.5299
5855;20.5301
5826;20.5304
5800;20.5307
5764;20.5308
5750;20.545
5738;20.5451
5737;20.5459
5723;20.5707
5638;20.5718
5628;20.8522
5627;20.8595
5616;20.8607
5601;20.8619
5596;20.863
5592;20.8637
5541;20.8653
5524;20.867
5498;20.8694
5486;20.8703
5480;20.8729
5476;20.8741
5468;20.8742
5423;20.8744
5420;20.8747
5412;20.8748
5384;20.8753
5322;20.8753
5286;20.9018
5280;20.9187
5267;20.9191
5259;20.9198
5256;21.2976
5227;21.2978
5216;21.299
5188;21.303
5185;21.3406
5171;21.3433
5153;21.3441
5142;21.372
5135;21.3795
5121;21.3804
5097;21.3822
5091;21.3832
5087;21.3896
5055;21.3897
5028;21.438
4993;21.446
4968;21.4523
4954;21.5484
4928;21.568
4896;21.5833
4883;21.5853
4875;21.5861
4873;21.5882
4856;21.5939
4786;21.5973
4781;21.6013
4774;21.6044
4764;21.6076
4727;21.6078
4723;21.6091
4720;21.6114
4703;21.6132
4671;21.614
4658;21.6143
4647;21.619
4640;21.6982
4588;21.703
4580;21.9594
4565;21.9604
4538;21.9854
4536;21.9909
4514;21.9963
4510;22.0601
4494;22.0605
4441;22.0626
4439;22.063
4431;22.068
4428;22.3351
4394;22.3363
4380;22.3376
4355;22.4348
4352;22.471
4348;22.4764
4324;22.4764
4306;22.4794
4296;22.4809
4256;22.4916
4246;22.4931
4232;22.5051
4224;22.508
4216;22.6069
4215;22.6078
4205;22.7962
4191;22.7984
4173;22.7996
4171;22.8451
4156;22.8477
4126;22.8499
4108;22.8503
4102;22.8835
4096;22.8872
4087;22.906
4047;22.907
4046;22.917
4039;23.2825
4029;23.2861
4013;23.3866
4005;23.4022
4002;23.5462
3995;23.5502
3990;23.5829
3983;23.9817
3981;23.9901
3977;24.185
3971;24.2584
3960;24.3486
3944;24.8754
3943;25.0505
3931;25.0541
3927;26.3182
3924;26.3585
