358
6800;1.5e-05
6797;7.2e-05
6778;0.000206
6776;0.000233
6756;0.000242
6735;0.000251
6732;0.000261
6728;0.00807
6726;0.008079
6706;0.008264
6683;0.008282
6676;0.008291
6675;0.008299
6660;0.008308
6638;0.008353
6627;0.00838
6614;0.008398
6603;0.008407
6594;0.008434
6573;0.008478
6562;0.008488
6529;0.019982
6528;0.01999
6519;0.022896
6515;0.022906
6505;0.090387
6489;0.090396
6473;0.090405
6424;0.090449
6422;0.090459
6407;0.090467
6394;0.332067
6385;0.332076
6357;0.759892
6340;3.1041
6306;3.10411
6283;12.4483
6272;12.4484
6271;15.3154
6246;15.3154
6226;15.3155
6223;15.3155
6216;21.1055
6149;21.1055
6138;51.1957
6137;51.1957
6126;51.1957
6088;53.0643
6077;54.6205
6063;54.6205
6049;54.6206
6034;54.6206
6025;54.6207
6020;54.6207
6004;54.6209
5994;57.7918
5989;57.7918
5982;61.9084
5951;63.8586
5949;63.8586
5936;63.8586
5934;63.8586
5916;63.8586
5915;63.9115
5912;63.9116
5907;63.9121
5904;63.9122
5874;63.9122
5858;63.9122
5832;65.2844
5831;65.2844
5820;65.2844
5805;65.2845
5799;65.2845
5797;65.2845
5795;65.2847
5786;65.2849
5781;65.285
5778;65.2851
5736;65.2851
5730;65.2851
5718;65.2851
5707;71.2966
5689;72.2098
5688;72.2099
5682;72.2099
5678;73.6403
5677;73.6403
5675;73.7168
5667;73.7168
5665;73.7169
5661;73.7169
5649;74.1416
5648;74.1416
5645;74.1417
5631;74.1418
5613;74.1419
5585;74.142
5559;74.142
5543;74.1423
5539;74.1423
5533;74.1423
5528;74.1423
5495;75.8711
5483;75.8716
5466;76.2763
5460;76.2764
5432;76.2764
5371;76.2769
5364;78.1913
5361;78.1917
5357;78.1918
5356;78.1918
5348;78.1919
5299;79.2388
5292;79.2389
5282;80.0742
5259;80.235
5249;80.2352
5245;80.2353
5244;80.2353
5237;80.2353
5232;81.9775
5205;81.9776
5201;82.3676
5187;82.3676
5181;82.3677
5167;82.3677
5158;82.3694
5129;82.5393
5125;82.5396
5121;82.5398
5072;82.5398
5060;82.5398
5055;82.5398
5053;82.5398
5051;82.5399
5024;82.5404
5017;82.5405
5015;82.5405
5003;82.5405
4980;82.5405
4967;82.5406
4955;84.7397
4908;84.7398
4906;84.7398
