358
1073741824;0
1073741824;0
1073741824;0
1073741824;0
1073741824;0.001
1073741824;0.001
1073741824;0.001
1073741824;0.001
1073741824;0.002
1073741824;0.002
1073741824;0.002
1073741824;0.006
1073741824;0.075
6587;0.388
6573;0.388
6567;0.388
6549;0.389
6546;0.389
6544;0.389
6535;0.393
6531;0.47
6530;0.509
6525;0.576
6511;0.576
6505;0.576
6487;0.576
6484;0.576
6482;0.576
6473;0.581
6469;0.658
6468;0.767
6454;0.767
6448;0.767
6430;0.767
6427;0.767
6425;0.767
6416;0.773
6412;0.961
6398;0.961
6392;0.961
6374;0.961
6371;0.961
6369;0.961
6360;0.966
6358;0.991
6356;1.149
6342;1.149
6336;1.149
6318;1.149
6315;1.149
6313;1.149
6304;1.154
6302;1.273
6300;1.337
6286;1.337
6280;1.337
6262;1.338
6259;1.338
6257;1.338
6248;1.343
6246;1.471
6244;1.526
6230;1.526
6224;1.526
6206;1.526
6203;1.526
6201;1.526
6192;1.531
6190;1.678
6188;1.713
6174;1.713
6168;1.713
6150;1.714
6147;1.714
6145;1.714
6136;1.719
6134;1.903
6120;1.903
6114;1.903
6098;1.904
6096;1.904
6093;1.904
6091;1.904
6082;1.91
6080;2.115
6066;2.115
6060;2.115
6044;2.115
6042;2.115
6039;2.115
6028;2.119
6023;2.304
6009;2.304
6003;2.304
5987;2.304
5982;2.304
5971;2.326
5969;2.491
5955;2.491
5949;2.491
5946;2.492
5944;2.492
5935;2.492
5928;2.492
5917;2.617
5915;2.68
5901;2.68
5895;2.68
5892;2.68
5890;2.68
5881;2.68
5874;2.681
5863;2.813
5861;2.869
5847;2.869
5841;2.869
5838;2.869
5836;2.869
5827;2.869
5820;2.869
5809;3.061
5794;3.061
5791;3.061
5789;3.061
5773;3.061
5772;3.061
5771;3.062
5763;3.066
5761;3.077
5760;3.089
5759;3.26
5744;3.26
5741;3.26
5739;3.26
5723;3.26
5722;3.26
5721;3.26
5713;3.265
5711;3.274
5710;3.297
5709;3.449
5694;3.449
5691;3.449
5689;3.449
5673;3.449
5672;3.449
5671;3.45
5663;3.454
5661;3.464
5660;3.506
5659;3.637
5644;3.637
5641;3.637
5623;3.637
5622;3.637
5621;3.638
5613;3.642
5611;3.652
5610;3.759
5609;3.831
5594;3.831
5591;3.831
5573;3.831
5571;3.832
5563;3.835
5561;3.845
5560;4.018
5545;4.018
5542;4.018
5524;4.018
5522;4.019
5514;4.033
5512;4.059
5511;4.207
5496;4.207
5493;4.207
5475;4.207
5473;4.208
5465;4.221
5463;4.403
5448;4.403
5446;4.403
5427;4.404
5425;4.404
5417;4.513
5416;4.52
5415;4.591
5400;4.592
5398;4.592
5379;4.592
5377;4.593
5369;4.712
5367;4.78
5352;4.78
5350;4.78
5331;4.78
5329;4.781
5321;4.905
5319;4.967
5304;4.967
5302;4.968
5283;4.968
5281;4.969
5273;5.155
5258;5.155
5256;5.155
5254;5.155
5250;5.155
5249;5.155
5245;5.155
5238;5.155
5237;5.155
5235;5.158
5230;5.195
5227;5.344
5212;5.344
5210;5.344
5208;5.344
5204;5.344
5203;5.344
5199;5.344
5192;5.344
5191;5.344
5189;5.347
5184;5.417
5181;5.545
5166;5.545
5164;5.545
5162;5.545
5158;5.545
5157;5.545
5146;5.545
5145;5.545
5143;5.548
5138;5.631
5135;5.736
5120;5.736
5118;5.737
5116;5.737
5112;5.737
5111;5.737
5100;5.737
5099;5.737
5097;5.74
5092;5.834
5091;5.856
5089;5.931
5074;5.931
5072;5.931
5070;5.931
5066;5.931
5065;5.931
5054;5.932
5053;5.932
5051;5.934
5046;6.029
5045;6.053
5044;6.121
5029;6.121
5027;6.121
5025;6.121
5021;6.121
5020;6.121
5009;6.122
5008;6.122
5006;6.124
5001;6.22
5000;6.318
4985;6.318
4983;6.318
4981;6.318
4977;6.318
4976;6.318
4965;6.318
4964;6.319
4962;6.321
4957;6.431
4956;6.512
4941;6.512
4939;6.512
4937;6.512
4933;6.512
4932;6.512
4921;6.513
4920;6.513
4918;6.515
4913;6.639
4912;6.726
4897;6.726
4895;6.726
4893;6.726
4889;6.726
4888;6.726
4877;6.726
4874;6.729
4869;6.838
4868;6.916
4853;6.917
4851;6.917
4849;6.917
4845;6.917
4844;6.917
4833;6.917
4830;6.92
4825;7.027
4824;7.103
4809;7.103
4807;7.103
4805;7.103
4801;7.103
4800;7.103
4789;7.105
4786;7.107
4781;7.217
4780;7.292
4765;7.292
4763;7.292
4761;7.292
4757;7.292
4756;7.292
4745;7.293
4742;7.295
4737;7.414
4736;7.481
4721;7.481
4719;7.481
4717;7.481
4713;7.481
4712;7.481
4701;7.482
4698;7.484
4693;7.602
4692;7.669
4677;7.669
4675;7.669
4673;7.669
4669;7.669
4668;7.669
4657;7.67
4654;7.672
4657;7.865
4646;7.865
4638;7.865
4636;7.865
4634;7.865
4632;7.865
4630;7.865
4626;7.865
4625;7.865
4614;7.865
4611;7.869
4614;8.053
4603;8.053
4595;8.053
4593;8.053
4591;8.054
4589;8.054
4587;8.054
4583;8.054
4582;8.054
4571;8.054
4568;8.067
4566;8.08
4565;8.095
4571;8.241
4560;8.241
4552;8.241
4550;8.241
4548;8.241
4546;8.241
4544;8.241
4540;8.241
4539;8.241
4528;8.242
4525;8.254
4523;8.269
4522;8.302
4529;8.428
4518;8.429
