171
1073741824;0
1073741824;0
1073741824;0.001
1073741824;0.007
1073741824;0.007
1073741824;0.007
1073741824;0.007
1073741824;0.019
1073741824;0.021
6548;0.044
6536;0.044
6522;0.05
6503;0.05
6476;0.05
6448;0.051
6423;0.066
6411;0.066
6397;0.072
6378;0.072
6351;0.072
6323;0.072
6280;0.072
6266;0.087
6254;0.087
6240;0.094
6221;0.094
6194;0.096
6186;0.099
6178;0.099
6150;0.106
6145;0.108
6143;0.109
6131;0.109
6117;0.115
6098;0.115
6071;0.117
6063;0.12
6055;0.12
6027;0.128
6022;0.131
6010;0.131
5996;0.137
5977;0.137
5950;0.139
5942;0.141
5934;0.141
5906;0.153
5894;0.153
5880;0.159
5861;0.159
5834;0.161
5826;0.171
5813;0.174
5801;0.174
5787;0.18
5768;0.18
5741;0.182
5733;0.197
5721;0.197
5707;0.204
5688;0.204
5661;0.226
5649;0.227
5635;0.239
5616;0.244
5599;0.248
5598;0.248
5586;0.249
5572;0.262
5553;0.266
5536;0.271
5524;0.271
5510;0.283
5491;0.293
5479;0.293
5465;0.307
5452;0.312
5446;0.315
5434;0.315
5420;0.336
5408;0.338
5400;0.343
5398;0.358
5386;0.36
5378;0.38
5366;0.385
5358;0.401
5346;0.406
5344;0.409
5340;0.411
5338;0.424
5326;0.429
5324;0.431
5320;0.446
5308;0.45
5306;0.466
5294;0.478
5292;0.489
5280;0.502
5278;0.511
5277;0.533
5260;0.533
5248;0.559
5243;0.568
5236;0.581
5230;0.592
5220;0.61
5214;0.62
5168;0.62
5159;0.62
5148;0.634
5128;0.657
5125;0.672
5117;0.68
5114;0.695
5108;0.702
5105;0.724
5103;0.76
5101;0.782
5101;0.979
5096;0.979
5066;0.979
5003;1.024
4946;1.155
4944;1.351
4921;1.351
4922;1.416
4919;1.461
4910;1.636
4888;1.636
4840;1.749
4817;1.77
4814;1.791
4809;1.813
4802;1.856
4720;2.146
4718;2.233
4703;2.255
4684;2.256
4646;2.278
4628;2.363
4621;2.452
4611;2.452
4572;2.474
4564;2.474
4527;2.474
4494;2.629
4481;2.63
4478;2.651
4452;2.672
4443;2.758
4417;2.78
4399;2.802
4395;2.981
4391;3.003
4385;3.219
4322;3.241
4315;3.262
4305;3.706
4286;3.722
4283;3.728
4269;3.744
4266;3.749
4239;3.749
4223;3.788
4220;3.859
4168;3.875
4165;3.881
4155;3.897
4152;3.903
4109;3.918
4109;3.945
4062;3.96
4048;3.967
4048;3.984
4038;4.213
4005;4.43
3985;4.733
4011;8.919
3895;8.919
3895;9.285
3892;10.586
3869;10.59
3869;10.611
3915;26.209
3813;26.248
3797;113.535
3788;113.556
3764;113.729
3733;113.729
3728;114.024
3688;114.069
3652;114.092
3670;114.217
3650;114.239
3649;114.239
3643;114.261
3629;114.261
3621;114.261
3629;114.283
3629;114.55
3604;114.55
3583;114.55
3591;114.563
3586;114.584
