56
1073741824;0
2734;0
1073741824;0
2716;0
1073741824;0
2709;0
1073741824;0.001
2676;0.001
1073741824;0.001
2674;0.001
1073741824;0.001
2650;0.001
1073741824;0.001
2547;0.001
1073741824;0.001
2475;0.001
2475;0.005
2457;0.005
2457;0.005
2450;0.005
2450;0.005
2417;0.005
2417;0.005
2415;0.005
2415;0.006
2408;0.006
2408;0.006
2407;0.006
2407;0.006
2389;0.006
2389;0.006
2382;0.006
2382;0.006
2349;0.006
2349;0.006
2347;0.006
2347;0.007
2340;0.007
2340;0.007
2322;0.007
2322;0.007
2315;0.007
2315;0.008
2282;0.008
2282;0.008
2280;0.008
2280;0.008
2262;0.008
2262;0.008
2222;0.008
2222;0.009
2204;0.009
2204;0.01
2183;0.01
2183;0.01
2174;0.01
2174;0.011
2156;0.011
2156;0.012
2135;0.012
2135;0.013
2117;0.013
2117;0.014
2102;0.014
2102;0.015
2084;0.015
2084;0.016
2083;0.016
2083;0.016
2065;0.016
2065;0.017
2024;0.017
2024;0.017
2006;0.017
2006;0.019
1997;0.019
1997;0.02
1991;0.02
1991;0.02
1982;0.02
1982;0.021
1971;0.021
1971;0.022
1949;0.022
1952;0.035
1946;0.035
1946;0.035
1871;0.035
1874;0.04
1864;0.04
1867;0.056
1827;0.056
1835;3.963
1817;3.963
1845;15.184
1807;15.184
1872;18.171
1805;18.171
1894;18.172
1793;18.172
1823;74.417
1792;74.417
1827;74.435
1768;74.435
1818;74.436
1761;74.436
1818;74.436
1730;74.436
