358
1073741824;0
6664;0
1073741824;0
6659;0
1073741824;0
6658;0
1073741824;0
6654;0
1073741824;0.001
6650;0.001
1073741824;0.001
6648;0.001
1073741824;0.001
6646;0.001
1073741824;0.001
6639;0.001
1073741824;0.001
6629;0.001
1073741824;0.001
6622;0.001
1073741824;0.001
6620;0.001
1073741824;0.002
6616;0.002
1073741824;0.002
6608;0.002
1073741824;0.002
6597;0.002
1073741824;0.002
6596;0.002
1073741824;0.002
6593;0.002
1073741824;0.002
6586;0.002
1073741824;0.003
6580;0.003
1073741824;0.003
6572;0.003
1073741824;0.003
6571;0.003
1073741824;0.003
6569;0.003
1073741824;0.007
6566;0.007
1073741824;0.007
6561;0.007
1073741824;0.014
6559;0.014
1073741824;0.017
6555;0.017
1073741824;0.145
6550;0.145
6551;0.403
6549;0.403
6549;0.403
6547;0.403
6547;0.403
6540;0.403
6540;0.403
6530;0.403
6530;0.404
6523;0.404
6523;0.404
6521;0.404
6521;0.404
6517;0.404
6517;0.404
6509;0.404
6509;0.404
6498;0.404
6498;0.404
6497;0.404
6497;0.404
6494;0.404
6494;0.405
6487;0.405
6487;0.405
6481;0.405
6481;0.405
6473;0.405
6473;0.405
6470;0.405
6470;0.409
6467;0.409
6467;0.409
6466;0.409
6466;0.41
6462;0.41
6462;0.418
6460;0.418
6460;0.422
6456;0.422
6457;0.58
6455;0.58
6455;0.58
6453;0.58
6453;0.58
6446;0.58
6446;0.58
6436;0.58
6436;0.58
6429;0.58
6429;0.58
6427;0.58
6427;0.58
6423;0.58
6423;0.58
6415;0.58
6415;0.58
6404;0.58
6404;0.581
6403;0.581
6403;0.581
6400;0.581
6400;0.581
6393;0.581
6393;0.581
6387;0.581
6387;0.581
6379;0.581
6379;0.581
6376;0.581
6376;0.585
6373;0.585
6373;0.585
6372;0.585
6372;0.586
6371;0.586
6371;0.593
6367;0.593
6367;0.685
6362;0.685
6363;0.748
6361;0.748
6361;0.749
6359;0.749
6359;0.749
6352;0.749
6352;0.749
6342;0.749
6342;0.749
6335;0.749
6335;0.749
6333;0.749
6333;0.749
6329;0.749
6329;0.749
6321;0.749
6321;0.749
6310;0.749
6310;0.749
6309;0.749
6309;0.749
6306;0.749
6306;0.75
6299;0.75
6299;0.75
6293;0.75
6293;0.75
6285;0.75
6285;0.75
6282;0.75
6282;0.754
6279;0.754
6279;0.754
6278;0.754
6278;0.85
6277;0.85
6278;0.921
6276;0.921
6276;0.921
6274;0.921
6274;0.921
6267;0.921
6267;0.921
6257;0.921
6257;0.921
6250;0.921
6250;0.921
6248;0.921
6248;0.921
6244;0.921
6244;0.921
6236;0.921
6236;0.921
6225;0.921
6225;0.922
6224;0.922
6224;0.922
6221;0.922
6221;0.922
6214;0.922
6214;0.922
6208;0.922
6208;0.922
6206;0.922
6206;0.923
6197;0.923
6197;0.926
6195;0.926
6195;0.927
6193;0.927
6194;1.09
6192;1.09
6192;1.09
6190;1.09
6190;1.09
6187;1.09
6187;1.09
6180;1.09
6180;1.09
6166;1.09
6166;1.09
6164;1.09
6164;1.09
6160;1.09
6160;1.09
6152;1.09
6152;1.09
6141;1.09
6141;1.091
6137;1.091
6137;1.091
6130;1.091
6130;1.091
6124;1.091
6124;1.091
6122;1.091
6122;1.092
6113;1.092
6113;1.157
6109;1.157
6110;1.259
6108;1.259
6108;1.259
6106;1.259
6106;1.259
6103;1.259
6103;1.259
6096;1.259
6096;1.259
6084;1.259
6084;1.259
6080;1.259
6080;1.259
6076;1.259
6076;1.259
6068;1.259
6068;1.259
6057;1.259
6057;1.26
6053;1.26
6053;1.26
6051;1.26
6051;1.26
6050;1.26
6050;1.26
6046;1.26
6046;1.26
6040;1.26
6040;1.26
6038;1.26
6038;1.261
6029;1.261
6029;1.329
6027;1.329
6028;1.43
6026;1.43
6026;1.43
6024;1.43
6024;1.43
6021;1.43
6021;1.43
6014;1.43
6014;1.43
5998;1.43
5998;1.432
5994;1.432
5994;1.432
5986;1.432
5986;1.432
